leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,page
98c00eab-8247-468c-80c4-8deb2b450737,RANKED_SOLO_5x5,DIAMOND,I,W-4s-n2QnjgY2FI75P7z0hbcwGftoZ6p4y1hSJiUvqrECPvW,Inumerable,75,86,91,False,False,True,False,1
8427a4a1-f438-4d5b-8045-d3275413eec8,RANKED_SOLO_5x5,DIAMOND,I,Uhw0ik9rsSfVM5gU0ipQHykWLnZrrjjEIlg9Dms1LAtt9YqL,Leo Good Boy,13,127,144,False,False,False,False,1
8dada16c-1eb4-4206-8587-7c32436096c5,RANKED_SOLO_5x5,DIAMOND,I,pgGpB4mNEu9oMT3X-sDWmN6g1gPfJ_No_iA3n9DBahjPqM4y,fairy queen,45,36,39,False,False,False,False,1
550c61a5-b7a3-45ac-9752-7ce9458802cc,RANKED_SOLO_5x5,DIAMOND,I,2BhjC_jPpWRzvCOXmmeOb7by84XhiY2LSe9qgIOd2jPmM3oH,valentka,75,81,86,False,False,False,False,1
0bd2dcbf-af5d-49c2-95ee-019f880af4d7,RANKED_SOLO_5x5,DIAMOND,I,kgG0z1rJHhp8xqFDq5Z5d4zYZJmHvzG5CQ871toK2AGLcrRw,Hanguk,49,26,17,False,False,False,False,1
bb6a2f7d-aef6-4cc0-b4c9-a13a9cc1269c,RANKED_SOLO_5x5,DIAMOND,I,23K9ve-kMPK_7RLnxr15N3GmXpGLKdJ1GcPbiNLsTzoADKFp,Greekfreaak,0,87,78,False,False,False,False,1
8708094c-897a-4e9e-a04f-ae4a240567db,RANKED_SOLO_5x5,DIAMOND,I,OT2StKE2gB79-J2DdtbxQ8F80xVUXvVM2vMrVUwoCUoKba7r,Peach Öolong,21,61,64,False,False,True,False,1
6fd382e8-f97d-489c-9111-51f2c835da26,RANKED_SOLO_5x5,DIAMOND,I,QUYqOhHOYchhdJfEdg-FfRwIj_amFOB4OUklWfQY8jt9qJGX,ClappanoiaBaby,0,17,12,False,False,False,False,1
101dc037-ff99-43b5-9b3d-50b42788aac2,RANKED_SOLO_5x5,DIAMOND,I,iFP42dgTmXUcjRuqV25Jn7OtL3aCv23IFG5dUKM1VTAG6qqr,Florens,58,49,56,False,False,False,False,1
f0b20be9-c6c7-4f2d-9eea-cb87f9f60eb8,RANKED_SOLO_5x5,DIAMOND,I,QTtnxPhFAr8I-Y9KgB80jwWfskARucwB78fkTeKyG2_hpfdH,Really Chiggas,7,48,42,False,False,False,True,1
90fb43ad-e43e-4644-b98c-cdae42c78126,RANKED_SOLO_5x5,DIAMOND,I,oh6oTVzoSYjx47paUcdajK6Sko7K27hXNHDR6Kd3IYbvnq4e,TaxEvader33,4,26,27,False,False,False,False,1
fccb17d3-26ed-4bab-b64a-6dc2d370aa9b,RANKED_SOLO_5x5,DIAMOND,I,3L-R8XYxLniWaQZ4-xPOt-tX6tcFwWAlHjq6UxEkebqXnL7w,Molybdenum,99,59,55,False,False,False,False,1
e360d308-0f22-4dc4-8031-0597c96ea913,RANKED_SOLO_5x5,DIAMOND,I,XaWpgqSWC0xCFuGVenITYJm1zW9jk-aOQsWwLWIv2Qt-h88c,Excrazë,31,31,26,False,False,False,False,1
065ac9f0-47da-44c3-8e8f-e565ab63eaa3,RANKED_SOLO_5x5,DIAMOND,I,YzOVqzTqUiwDHuav8paOCY04mYZI2iNZ1bd_Wz-blS7g-PRg,LUKAS TIMMOTHY,34,78,68,False,False,False,True,1
4bde2136-0148-4c28-a6df-89cd92254a12,RANKED_SOLO_5x5,DIAMOND,I,YX_88U-czcKN1RlvtTOxMp7PqphBLuQSI6G2l-cK66nTe236,pat me,1,66,65,False,False,False,False,1
f12053e2-e023-4b05-a13a-854e6c0b2112,RANKED_SOLO_5x5,DIAMOND,I,oLm4phTIuEAJ5mX9QVLmxjqXUST3NYlq4xkC8qdL6Yk7saFM,rouletteQAQ,26,36,34,False,False,False,False,1
6d098706-dda9-4497-9f22-c4637b1f84d3,RANKED_SOLO_5x5,DIAMOND,I,Wh1JvQOkyxy4rwUW5bMOnvXP0pkth__M5TTzssyZM-mzcPz-,RLAero,75,34,26,False,False,False,True,1
15df4ad1-8394-4506-bf30-d867efdc5dbe,RANKED_SOLO_5x5,DIAMOND,I,_UzIvH6q-HH4ueZtRJO0lkzAVceUK9aknfyQUJM5_tVSKBSo,ApooKing,55,169,170,False,False,False,False,1
c463262c-529d-4339-89e7-b3184f5d8207,RANKED_SOLO_5x5,DIAMOND,I,pJJacOqkC_9hDvc6FzxbLEKzeGyDLVE9PSTKp-TiNUXMvKHJ,Blue Label,50,53,56,False,False,False,False,1
1a39eac4-e119-4519-b33f-933f602d1472,RANKED_SOLO_5x5,DIAMOND,I,q-jzSGipENYAJZIhhqRji5N-Yw_mHe48q6XUO3wk0G0MrOyO,Fudgez,3,32,33,False,False,False,True,1
f9d606be-ea86-4e0e-b07c-5cf02788c0a3,RANKED_SOLO_5x5,DIAMOND,I,COrrUi57CobNgZkmeo-j_Bcg2G69SYAvPEhpFq4w9ooraXKc,im jungIe,23,30,27,False,False,False,False,1
3a44ae7d-b602-4702-b8df-e38b2d139cd6,RANKED_SOLO_5x5,DIAMOND,I,tfeR_IGZDWCO-aeKWXMT_BnG5_FtLNek03UrSDT4mbL8svuK,I R,26,36,38,False,False,False,False,1
d777cf52-ba54-4ced-92c3-ad0004d4cf51,RANKED_SOLO_5x5,DIAMOND,I,-38oNVlQ2eDwAlN8NRSaSb5Um6crK0Zve4-YDlQlM3MZuxHt,ziyaoz,75,31,22,False,False,False,False,1
ac4fb79c-1bc7-4d0c-9109-16d65c6160c2,RANKED_SOLO_5x5,DIAMOND,I,kcwHINbjg19m2YjvDMy7HgIbHOH7_JDMgsKdjWZfamPPZr2K,NYU Affectionate,50,185,175,False,False,False,True,1
e5adff17-5c06-412e-8f58-9ef144ece819,RANKED_SOLO_5x5,DIAMOND,I,EcFQuJl8_OrkS3Ulgd3jO_DvV1E-edQ3URc0-nMBP3zyXEfr,Blindeyy,25,216,213,False,False,True,False,1
b88a0678-c485-4820-b6e3-41ff0c98c661,RANKED_SOLO_5x5,DIAMOND,I,C9d9COOx0xExvLlWXSlH8cuYjNyfJjeO44B-kZd0MMWTrU7C,ReginauTsD,24,38,37,False,False,False,False,1
0002f6f3-bb4f-4ad6-837f-3b525a80004a,RANKED_SOLO_5x5,DIAMOND,I,guZlXTgsMDlnFAGEgvh8B21vBrg2T3VlgmDl5d2SE1ECqZjM,xueli ovo,99,21,23,False,False,False,False,1
d23ddeeb-2442-4faf-ac12-380a5b889373,RANKED_SOLO_5x5,DIAMOND,I,iS-4u9vi9oocYMYePuFhLNQbKghOFDVyksStLw35lIC737qr,Playboi 2w4vy,33,30,13,False,False,False,False,1
5598cdf1-f00d-40c5-8106-032f44bbbfcd,RANKED_SOLO_5x5,DIAMOND,I,t3U9WN2OC4c95tJmEXLXLX4sk0fyQOcCfsmEanW8rsByWBlv,numberrenduonu,1,120,83,False,False,False,True,1
42b130fb-80c6-4293-8531-d1ec42ab5f39,RANKED_SOLO_5x5,DIAMOND,I,-T9AZkrf2hD6JrgbPaBaBJw36pX4omKeSA0aPahBM909Oo4Y,Hive Prince,75,47,28,False,False,False,True,1
d5b38070-cbfa-4bff-a071-f9073d5359cc,RANKED_SOLO_5x5,DIAMOND,I,6MkFIosNM2dWZq_F6dYPVOVl6Ho95eLr6miqsVZz5vodavA6,U ARE ALL TRASH,48,22,22,False,False,False,False,1
1cc5e9e1-6fb4-43ad-a8fc-78f6f4765002,RANKED_SOLO_5x5,DIAMOND,I,ewhtpXGdj4ZXFhF_941NpW536rCXgZ-uZoG7u0Wwr9OqRiq2,Hayakawa Aki,0,11,8,False,False,False,False,1
4bc7e31c-3368-4e94-b210-5cbc2f633251,RANKED_SOLO_5x5,DIAMOND,I,Sa--v6aHAJxyv7FFwkUXGlupZMnS6tE928pJj4aN5M0nMDnG,1997 Fear Of God,51,52,34,False,False,False,False,1
1c53dd42-23ec-4ad0-a7b5-06405ead1c27,RANKED_SOLO_5x5,DIAMOND,I,sLFs70Z_-KyBVIC1_JhVBOVtdk3T5iGIZQkj3pQj0VvlmnKS,Mookakakaka,70,112,113,False,False,True,False,1
15df4ad1-8394-4506-bf30-d867efdc5dbe,RANKED_SOLO_5x5,DIAMOND,I,5BV5k--cCaQVvqbGqWfCKnzbh0rstQHj-ER5i7OjtGWTvkTn,bluelinkthe8,27,42,50,False,False,False,False,1
2d04b388-9f9d-47b6-9276-a93b23da6077,RANKED_SOLO_5x5,DIAMOND,I,1CbF9m5gwn289rjgTcTTt7L_8dbKBJJv-lc-fR4VV7IBT3ca,qad,25,24,18,False,False,False,False,1
9e7cecfa-ab5b-4664-90a5-7b0a497ce055,RANKED_SOLO_5x5,DIAMOND,I,-brB6MZEkeW3jAcbY1vq_0AqAUrBZZv4lwE8NDTjpvTUKy7j,elegant princess,75,28,18,False,False,False,False,1
4f6d99fa-0106-46fb-a815-325518933e8a,RANKED_SOLO_5x5,DIAMOND,I,nQ2oypOaMbxtaRHMVkBxmy1SiODFPj2-Ns1OotYdvuov79Ba,ClementvZ,75,47,27,False,False,False,False,1
44ce8bf9-a03d-4b89-846b-e05c0609d3b6,RANKED_SOLO_5x5,DIAMOND,I,x4iFEXgtHZSTA58okbSPQ9G2oLFMvFLpFd5jW9YCrZA9WgIh,Killed By Time,48,35,19,False,False,False,False,1
42db989b-041b-4772-8a6d-868ec0edb31a,RANKED_SOLO_5x5,DIAMOND,I,pmvTLPK86Ou9x4FChGsKThR-vX3zrNsfi7U6qsKNX8BmwZgs,Better Top,75,25,22,False,False,False,False,1
7c1aca31-20d2-489f-b8d0-1e181b0dfbbb,RANKED_SOLO_5x5,DIAMOND,I,c4Vd2qskJLxX0a6hdpPE5r2vhbxM4G9dKXs2ROaG_6SkuG6E,Hofstee,15,98,76,False,False,True,False,1
30d10b03-56da-474c-9226-bb3cff6b414f,RANKED_SOLO_5x5,DIAMOND,I,jIFWVz52_Zq7-lwTzNmZaEfahZyrc_YoSyjUjsYdXvRv8_5W,MatchaBooger99,75,82,89,False,False,False,False,1
58588ed9-006d-4924-a162-10b44b814577,RANKED_SOLO_5x5,DIAMOND,I,r2vQdCGX0yT0D5vTYma5EtR2pi3toKuEBmlSWkvN2pbciZmO,MikeHct,75,39,38,False,False,False,False,1
256381ef-f854-4fd1-ab2b-70c0a5b52cd1,RANKED_SOLO_5x5,DIAMOND,I,xu-iIBErsfedbVqlwF_SShlPyUkmUMjnTNlTh2h7ZSRXGKcB,Sunstep,75,38,30,False,False,False,False,1
a358ade9-ae61-4824-a41e-42839e9e572e,RANKED_SOLO_5x5,DIAMOND,I,6DTSnfaxCRTDbEedtEGn4LqgBgw8I25l35aLt5aSBXxkYBaS,Alakay9,0,73,61,False,False,False,False,1
256381ef-f854-4fd1-ab2b-70c0a5b52cd1,RANKED_SOLO_5x5,DIAMOND,I,kGNPawvS7tvhmdk1zLf-xK7GSyRE9UhLgvtm3VdrOg1j0b1L,Cesaroxx,75,35,25,False,False,False,True,1
e423c413-78e2-45d3-a4f8-2437c3ce2cd4,RANKED_SOLO_5x5,DIAMOND,I,ZVay8rEckBpadVSFCfrzt-7YIzHrrjTITRLErfCeXe4lQ7Wq,Xodya,36,33,27,False,False,False,False,1
b11b2b2b-0133-468a-866c-af17715459d3,RANKED_SOLO_5x5,DIAMOND,I,mVEGwpRA5GNSm3xcmaFyUIQ92cxSXTM7pE3FPsjnuG_MqeJi,Junkoo,38,103,103,False,False,False,False,1
e404959c-d0e7-4043-b7d9-4daa17e8eb3f,RANKED_SOLO_5x5,DIAMOND,I,259KrBk8HmwWfCYTJZ3jHiwePw05G31R5vG9WeVFvaj08dOv,Cryonics,75,14,5,False,False,False,True,1
4cb6610c-cb3a-45f4-8972-f10061f3dfc1,RANKED_SOLO_5x5,DIAMOND,I,TT79eABf7y7FJAvNwwuKD_dc6E-L7mZJuy5l5TlgWezlPUKG,TheDankTank,0,17,18,False,False,False,False,1
467eb0b5-4bbc-4bca-a52c-5c09fe350e30,RANKED_SOLO_5x5,DIAMOND,I,afwukhVpQAIkUIT_KlufCWUOStDqvcbeddyeoEyMNhO--qvf,Laissés Rivières,75,54,35,False,False,False,False,1
256381ef-f854-4fd1-ab2b-70c0a5b52cd1,RANKED_SOLO_5x5,DIAMOND,I,sdsfuCcjj2G54lWIes9KemyvlchpzgQ_Zh-fg_ZUH4e9euo8,12312412412,75,37,26,False,False,False,False,1
905c8ad0-ead4-4401-a231-eccc8f79fc9f,RANKED_SOLO_5x5,DIAMOND,I,TNzlCRP-PUkoT_c0G7YlXl-IPQJsybQb2Ug3BWSCzLil8Qga,ƒøß,36,55,46,False,False,False,False,1
20c06ae5-1b99-4086-95db-c8d45675a68a,RANKED_SOLO_5x5,DIAMOND,I,13aWX63rJMxd0jTW44WqIarOp88F_75ODAT-skkzbS2BimIa,gReY42,0,24,20,False,False,False,False,1
79f23cf8-e7e5-4308-af7d-e672dfb60d5f,RANKED_SOLO_5x5,DIAMOND,I,TOoVSFMgzHUMjOrMWOL-_3qER-DQaHEWlmqTJ6iyt9NRDREO,Dino Sup,75,14,5,False,False,False,True,1
4ea37f43-59d5-44f3-b158-12d4aa2d6d09,RANKED_SOLO_5x5,DIAMOND,I,TRSVYjJ3HJrm6l6WRXNUPsNhDNmZsysvnMLogL2kAFLpUz_l,shawty W blades,16,70,53,False,False,False,True,1
91252416-d788-44b0-9d85-75960d370273,RANKED_SOLO_5x5,DIAMOND,I,ctyh_My4g6v2JKRoKkcuTfw8cmB7-zKBGOrG0FViS5Inws-6,All Mute Always,25,88,93,False,False,True,False,1
4bc7e31c-3368-4e94-b210-5cbc2f633251,RANKED_SOLO_5x5,DIAMOND,I,9LnuhWnvisk8Dhb1uX3FG36CI1AGvgfr-w9ei6GGQze5Tt41,TL Honda APA,75,16,13,False,False,False,False,1
f2d2eb67-28d6-4ce2-8374-a8c0be75f15b,RANKED_SOLO_5x5,DIAMOND,I,TSAdQPKypTQDOvd2JGrg6YMkrGVCdalYWMpxB9D5pjqfvt-F,Rongrui,75,48,50,False,False,False,False,1
73f0ff37-37fa-497b-b1b1-5402dcbbe8f5,RANKED_SOLO_5x5,DIAMOND,I,MxbCkortmHSDEONYwHSOXJN9VVy9RM4p52g4KLoDxN2gi3vx,Jaberr,51,33,30,False,False,False,False,1
e432ec36-5eb3-443c-ac6d-fc510e40dea4,RANKED_SOLO_5x5,DIAMOND,I,RjKamFTPwF3x1asim-NuG_eI_tSRN1UtvJ2F0UrBxNCf6n-i,Mòliyu,0,70,67,False,False,False,False,1
f0e66bd7-ca0e-4dba-9511-184f2965b878,RANKED_SOLO_5x5,DIAMOND,I,OEaZi-35D7S7TDwA9J8o9fiL6HOmVYAv0TajqSb0cwQTHzvs,Artificial,55,28,27,False,False,False,True,1
f0b20be9-c6c7-4f2d-9eea-cb87f9f60eb8,RANKED_SOLO_5x5,DIAMOND,I,Bgn7g-m1DpL-w3bURafsW9BPLpL0t2cOpXQIvAeulT8IWh9p,E Girl Duo,5,11,8,False,False,False,False,1
f08e0de7-31d7-494e-add2-d46570d95d63,RANKED_SOLO_5x5,DIAMOND,I,Qk7d5syclURenJB4ugAcxdz65etTt6kjajUB4HfeGlQ6H4Jh,Shubao,22,222,191,False,False,False,False,1
1194c474-dcc9-4aad-a607-5e4836affe26,RANKED_SOLO_5x5,DIAMOND,I,asifbEq3u0SXMw5cRHx9n_1HdEhcrM31WxZwLdb-hD2-Fa6O,chahae,19,59,46,False,False,False,False,1
1a39eac4-e119-4519-b33f-933f602d1472,RANKED_SOLO_5x5,DIAMOND,I,J2eGqpINJqvx9onD6PMWqETd490nnnbGgbMp5m96Sakr4UhV,lxncrize,75,43,43,False,False,False,False,1
7cfdf391-eadd-4cfc-847e-3e77663378a5,RANKED_SOLO_5x5,DIAMOND,I,Z0QukHEylGE3_3-bQCbZE2wDmb2qteElcwSq6fzhrs55Ge9o,ZETEZ,75,95,96,False,False,False,False,1
b81f2ee0-3c4a-4deb-bfe0-d7c3ea74d96e,RANKED_SOLO_5x5,DIAMOND,I,dEgW8M8kBjb2W6E6jceyZ0axnEqG79ltYOtrzlqJT5DqzzEw,Venomous,76,16,12,False,False,False,False,1
589cd0e3-0d4c-4431-aa47-e01847a616b8,RANKED_SOLO_5x5,DIAMOND,I,s0z-fEXM9li3R3mPffcd15pHwjWF2uC3M25YsbIIsOT5xUd6,Obuu,0,26,22,False,False,False,False,1
a2cfe663-471b-4f76-b1fe-f30ce63aeeab,RANKED_SOLO_5x5,DIAMOND,I,19tyXbowBHWQRRKgRsx477g5_SkAXbz3dwB1nSbRAZd14Cuw,UncleMumble,0,59,50,False,False,True,False,1
e52edcfd-1137-4930-bb19-12a159e9ffa3,RANKED_SOLO_5x5,DIAMOND,I,e74Yo9JqbXirSmp-sLhbKYKFs9n6potHxfupEAalW33Vmyji,Rokosoy,0,20,25,False,False,False,False,1
b3b0ee59-788f-4aa1-9c51-fba73cc8fc4c,RANKED_SOLO_5x5,DIAMOND,I,U7yHdYJbTaFMUiVbxus_EIgbGDr8_MxUpqhYyQDJTPeHHvsq,audiopium,21,47,44,False,False,False,False,1
24e73842-3a89-4094-8023-a20965606801,RANKED_SOLO_5x5,DIAMOND,I,6OQHsmIQ0uf3fVHVsfOszw3EiSTinhq8tRPbyjpEJtHj_R4n,monkey get funky,81,61,43,False,False,False,False,1
6c283916-5841-4236-8621-ec4c8ea64c81,RANKED_SOLO_5x5,DIAMOND,I,0mds3a0kTZpWnFm0ty_4bT5Ut41ul6AN7l3tLaGcp5o9AWhT,ZHº,75,97,95,False,False,True,False,1
f2d2eb67-28d6-4ce2-8374-a8c0be75f15b,RANKED_SOLO_5x5,DIAMOND,I,UGrDuIS2r8-OxlGszmbl4MaKBbt3T92QmSzPS-8nZC6gMl2G,Axions,81,54,55,False,False,False,True,1
681a62bd-b4bf-495d-a6f2-6ad86204297b,RANKED_SOLO_5x5,DIAMOND,I,VJSCWFY6oFwzaGm5kWXv51Iht__6iyuEB7zodJZFkNEMOb6W,nyuh,75,68,58,False,False,True,False,1
8eacfaa8-d3e9-4df1-822e-5d16dcdcca17,RANKED_SOLO_5x5,DIAMOND,I,ZG1zV8f6pUEwamQ8iicVYcErb4K_lvIAJCS-yZsqQnwBZ-F2,ToastandButter3x,42,191,158,False,False,False,False,1
4a6bd19f-5a0e-45ee-9fbc-38c3db5e7f2e,RANKED_SOLO_5x5,DIAMOND,I,Qn4_n1mPhWK90zFeZwCA0OZUgQGlwAx60IsYyIZqppssF0pH,Mr Kottio,51,108,115,False,False,True,False,1
ecc7d73b-9e83-48ea-9ec0-9fd7648061b5,RANKED_SOLO_5x5,DIAMOND,I,w60Bzba2QeIGWfbWmF_1EY4as5rVIpl-XdPb_vB0Oj-08Dr7,Tabq,0,37,20,False,False,False,False,1
3bf76eb0-8563-44f9-870d-f955806fb0b7,RANKED_SOLO_5x5,DIAMOND,I,0XLP45xurHDrVyPHunDB4gKjG_VvwieXbwlpL5Vzq84h89Up,dear sajed,29,24,27,False,False,False,False,1
e152fad7-64ad-4eb8-b4da-40a4bbc52df6,RANKED_SOLO_5x5,DIAMOND,I,60DC7fbDrpoLvSzKBa1WmQ38TP1VNSiPsbsw4VjLYppEmSKs,Deauna,0,42,27,False,False,False,False,1
c76c2937-c335-4d03-ae4c-1a9cb1474371,RANKED_SOLO_5x5,DIAMOND,I,TyBCwzqGDk4cDFb1lfF6YQHsyQw_xjPO92lj-4b3y9k1yFUr,Chubymonkeyy,5,99,97,False,False,False,False,1
1fbfdbd7-0eb4-4cfd-ba31-06564e11aa8f,RANKED_SOLO_5x5,DIAMOND,I,obcFicU_ApekKqfyuYjMZUrvysS9vOL6GiEGPECN4tKuFbit,Mooncakez,75,19,14,False,False,False,False,1
0d720741-00c3-4e09-aa1d-0b77b7f901d2,RANKED_SOLO_5x5,DIAMOND,I,jZqaRLf2IpxqV0NOXbaoZxBrm-KAbc7UyYXo81GC8e4LYRer,Shu Shu nie,75,33,31,False,False,True,False,1
b4b40349-c81a-476f-8d31-45a65ae1f44c,RANKED_SOLO_5x5,DIAMOND,I,jCU2Op2qr_aYnTu8pec8F6wt9RUwixl7f8w4TM-zYEXavxDy,l1ttlefish,29,22,24,False,False,False,False,1
efe22024-1f92-42c4-a36d-8ec5e2388b0c,RANKED_SOLO_5x5,DIAMOND,I,cZiINTwYCme0QoFYiYh-Qqk86aKLzeVQN5G6TWa8KqutGHws,robostalker,40,28,17,False,False,False,False,1
edadaa01-20cf-4d00-acfb-e44e1010a704,RANKED_SOLO_5x5,DIAMOND,I,udi9UKTmi1q_gPCqjB_JguCp__N1hs0bs_Af9cnRbgRinLi1,peep off,75,34,21,False,False,False,False,1
d43711d1-7ec6-42e6-a9c4-f4535c959768,RANKED_SOLO_5x5,DIAMOND,I,_IjnSSe-4c7NlH7RB0I_dqGNGaEttELFHDSDPIAwqqfRRHcc,Deckarine,49,122,130,False,False,True,False,1
322d0c73-09a7-4e9e-800c-782e01f9c96e,RANKED_SOLO_5x5,DIAMOND,I,cVFj_-VW4PGwm0mgUsijyKjADMkp5Shmb9v5QThr1-ggFcyW,Valice,26,30,25,False,False,False,False,1
8708094c-897a-4e9e-a04f-ae4a240567db,RANKED_SOLO_5x5,DIAMOND,I,Nc6YDpzRkESPlczOCKagCTOpysOKP-gjssxIqzGJ_HfN30qP,ThiccDuck,75,55,41,False,False,True,False,1
7cfdf391-eadd-4cfc-847e-3e77663378a5,RANKED_SOLO_5x5,DIAMOND,I,Rm4rXNJdx6e6FgjshJeeS75qeop0Cg2lSHvg29oP7EUaChWr,StinkyMikey,75,126,111,False,False,False,True,1
b8cd93fb-c88c-4264-a36b-e447473ba90e,RANKED_SOLO_5x5,DIAMOND,I,mucYqNLRwc6i1b4BpP-IMQ7WE48sfPBymPVO1klApyl3rQBQ,GamerDman,0,161,131,False,False,False,False,1
d945e9a8-bebd-4bcb-8f3b-3c658e6b8aeb,RANKED_SOLO_5x5,DIAMOND,I,hsZlFdC8RKGtgvK4ly2LdJ7viKB7DzxX0AfUR_mVDAGjMQjY,I Love you ED,75,22,21,False,False,False,False,1
cb4f06bd-23cd-46c6-b92c-93edc2203b09,RANKED_SOLO_5x5,DIAMOND,I,HRGHPOCaAbL0ZFCwXkI8qB6kyISNSFfd9sPc0L651ZeQvPa6,Gustav Elijah,48,72,58,False,False,False,False,1
69586e8b-a4f9-4136-bdd1-28ff207645c7,RANKED_SOLO_5x5,DIAMOND,I,dGn5505ZcPH273xeFQ2ZqYcSQkmU9zrAdEgWTOcEswEVL3gl,starlight0326,61,139,128,False,False,False,True,1
d6d1aa2c-3309-4c84-a3a7-59a3cd03d6b6,RANKED_SOLO_5x5,DIAMOND,I,jiw6NnWE01kwcyr8gjTdtPAHeZkrGPDE75pf8zrl9jIRaDIH,bobo Xian,83,36,27,False,False,False,False,1
1a2f543b-2a42-4a35-88f2-7782abc0b853,RANKED_SOLO_5x5,DIAMOND,I,siIYdyRx0UDCenqdUu9AWaeH520fNO2KqGk7fgUOcNf9wMD4,LewisrYgFw,62,33,28,False,False,True,False,1
8eacfaa8-d3e9-4df1-822e-5d16dcdcca17,RANKED_SOLO_5x5,DIAMOND,I,fIRNkqsfvyxx4jTPVvqRF0BCa0trsp4FQaQvUHZ5SG1zrYeJ,Sestivo,30,89,102,False,False,False,False,1
6d098706-dda9-4497-9f22-c4637b1f84d3,RANKED_SOLO_5x5,DIAMOND,I,3CVEDoLMrCsoAco0SdmtjRpl7RBopniVg6N19E1KjlL6rPKx,Annihilate Fool,57,41,45,False,False,False,False,1
6346abe8-095c-4f67-b640-947e2748b029,RANKED_SOLO_5x5,DIAMOND,I,zyOG-12A91gqRxYTJDiGpz3tODkpNngRSHYHWZ4e-TwhQ0EX,2022  11  25,0,28,25,False,False,False,False,1
e5e7e753-584a-4dd1-b731-ff334963fe15,RANKED_SOLO_5x5,DIAMOND,I,_ZdNGJJZ4knHbhOwpxkWdR3STZPriFddyd4a3HPiq5VgSNY6,Mooncakesº,11,17,15,False,False,False,False,1
bbb00b1f-2e69-4dda-be68-33a3838471d6,RANKED_SOLO_5x5,DIAMOND,I,USf6ghwEgySCX0M1GWlGST7qSAGz_dLYB21bH149fPh8PEr5,Víscaria,19,43,60,False,False,False,True,1
